,fecha,hora_declarada,ruta,operador,tipo_aeronave,total_abordo,pasajeros_abordo,tripulacion_abordo,total_fatalidades,pasajeros_fatalidades,tripulacion_fatalidades,tierra_fatalidades
245,1931-03-31,10:45:00,"Bazaar, Kansas",Trans Continental and Western Air,Fokker F10A Trimotor,8,6,2,8,6,2,0
246,1931-04-14,,"Near Letschen, Germany",Deutsche Lufthansa,Messerschmitt M-20,10,7,3,2,0,2,0
247,1931-05-05,23:30:00,"Burbank, California",Pacific Air Transport,Boeing 40,2,0,2,2,0,2,0
248,1931-05-22,,"Wampit, Australia",Guiena Airways,Junkers W-34,1,0,1,1,0,1,0
249,1931-05-24,22:30:00,"Bellefonte, Pennsylvania",National Air Transport,Boeing 95,1,0,1,1,0,1,0
250,1931-06-07,09:00:00,"Near Sandoway, Burma",Air Orient,Fokker F-VIIB,4,0,4,4,0,4,0
251,1931-06-11,,"Walbridge, Ohio",Rubner Flying Service,Lockheed Vega 2,3,1,2,2,0,2,0
252,1931-06-13,,"Saarbrucken, Germany",Deutsche Lufthansa,Dornier Merkur,4,2,2,4,2,2,0
253,1931-07-12,,"Chicago, Illinois",Braniff Airlines,Lockheed Vega,2,0,2,2,0,2,0
254,1931-07-14,,"Temora, Australia",Australian Aerial Services,Lasco Lascowl,2,0,2,2,0,2,0
255,1931-07-21,,"Centralia, Illinois",American Airways,Pitcairn PA-6 Mailwing,1,0,1,1,0,1,0
256,1931-07-24,,"Kurudjevo, Bulgaria",CIDNA,Fokker F-VII,7,5,2,7,5,2,0
257,1931-08-09,08:40:00,"Cincinnati, Ohio",American Airways,Ford 5-AT-C Tri Motor,6,4,2,6,4,2,0
258,1931-09-14,20:00:00,"Chicago, Illinois",Chicago-Detroit Airways,Lockheed Vega,1,0,1,1,0,1,0
259,1931-09-15,,"Near Craiova, Oltenia, Romania",CIDNA,Fokker F-VIIb-3m,6,4,2,6,4,2,0
260,1931-09-16,04:00:00,"Oakland, California",Pacific Air Transport,Boeing 40,4,3,1,4,3,1,0
261,1931-10-06,,"Novia Scotia, Canada",Deutsche Lufthansa,Heinkel HE-2,3,0,3,3,0,3,0
262,1931-10-14,,Brazil,Syndicato Condor,Dornier Wal,3,0,3,3,0,3,0
263,1931-11-05,06:48:00,"Camden, New Jersey","NY, Phil., Washington AW",Lockheed Orion 9,5,4,1,5,4,1,0
264,1931-11-13,,"Sir Lowry's pass, South Africa",Union Airways,De Havilland DH.80,3,2,1,3,2,1,0
265,1931-11-23,,"Salt Lake City, Utah",Boeing Air Transport,Boeing 40,1,0,1,1,0,1,0
266,1931-11-24,,"Near Tsinan, China",China National Aviation Corporation,Stinson,3,1,2,3,1,2,0
267,1931-11-26,22:30:00,"Pasco, Washington",Varney Air Lines,Boeing 40,1,0,1,1,0,1,0
268,1931-12-05,,"Kewanee, Illinois",Braniff Airways,Lockheed Vega 5,6,5,1,2,2,0,0
269,1931-12-06,05:45:00,"Bangkok, Thailand",KLM Royal Dutch Airlines,Fokker F-VIIb-3M,7,3,4,5,2,3,0
270,1931-12-09,,Off Algiers,Aeropostale,CAMS 56,2,0,2,2,0,2,0
271,1931-12-31,,"Springfield, Ohio",American Airways,Fairchild Pilgrim 100A,5,4,1,4,4,0,0
272,1932-01-21,,"Colvin Park, Ilinois",Northwest Airways,Stinson SM-2A,1,0,1,1,0,1,0
273,1932-01-29,16:00:00,"Lebec, California",Century Pacific Lines,Stinson SM-6000B,8,7,1,8,7,1,0
274,1932-02-01,,"Off Miami, Florida",Bimini Airways,Fairchild,5,4,1,5,4,1,0
275,1932-02-02,,"Rio Vista, California",Boeing Air Transport,Boeing 40,2,0,2,1,0,1,0
276,1932-02-02,,"Marcellus, Michigan",Transamerican Airlines,Stearman C-3MB,1,0,1,1,0,1,0
277,1932-02-27,,"Off Setiba, Brazil",Aeropostale,Latecoere 28,3,0,3,3,0,3,0
278,1932-03-08,02:00:00,"Saint Louis, Illinois",Century Air Lines,Stinson SM-6000B,5,0,5,3,0,3,0
279,1932-03-19,19:30:00,"Calimesa, California",American Airways,Fokker F-10A,7,5,2,7,5,2,0
280,1932-03-21,,"Steubenville, Ohio",Trans Continental and Western Air,Northrop Alpha 3,1,0,1,1,0,1,0
281,1932-03-29,,"Rutbah Wells, Iraq",Air Orient,Farman F-190,3,1,2,3,1,2,0
282,1932-03-31,,"Bedford, Ohio",National Air Transport,Boeing 95,1,0,1,1,0,1,0
283,1932-04-21,,"Fort Wayne, Indiana",Transamerica Airlines,Stearman C-3MB,1,0,1,1,0,1,0
284,1932-05-16,,"Burbank, California",Pacific Air Transport,Boeing 40,3,2,1,3,2,1,0
285,1932-05-30,12:00:00,"Portland, Oregon",Varney Air Lines,Boeing 40,2,0,2,1,0,1,0
286,1932-07-16,08:00:00,"Mount El Plomo, near Vitacura, Chile",Panagra,Ford 5-AT-C Tri Motor,9,6,3,9,6,3,0
287,1932-08-12,,"Beyrouth, Lebanon",Air Orient,CAMS 53,7,3,4,0,0,0,0
288,1932-08-31,00:10:00,"Tubergen, Germany",A B Aerotransport,Junkers G-23,2,0,2,2,0,2,0
289,1932-09-08,09:00:00,"Salt Flats, Texas",American Airways,Fokker F-10,4,2,2,3,1,2,0
290,1932-09-17,06:00:00,"Selsdon Park, England",Air Union,Liore-et-Olivier 213,2,0,2,1,0,1,0
291,1932-09-18,,"Byron Bay, Australia",New England Airways,De Havilland DH-80,3,2,1,3,2,1,0
292,1932-10-12,,"Port Etienne, Mauritania",Aeropostale,Latecoere 28,1,0,1,1,0,1,0
293,1932-10-26,,"Villa Monte, Bolivia",Lloyd Aero Boliviano,Ford Tri-motor 5,2,0,2,2,0,2,0
294,1932-10-29,,"Ramsgate, England",Deutsche Lufthansa,Junkers W-33,2,0,2,2,0,2,0
295,1932-11-02,,"Echterpfuhl, Germany",Deutsche Lufthansa,Junkers F-13,5,3,2,5,3,2,0
296,1932-11-25,,"Marianna, Arkansas",Hunter Airways,Travel Air 6000,2,1,1,2,1,1,0
297,1932-12-14,,"Amarillo, Texas",Trans Continental and Western Air,Ford 5,2,0,2,2,0,2,0
298,1932-12-14,,"Rocky Ridge, Colorado",Boeing Air Transport,Boeing 40,1,0,1,1,0,1,0
299,1932-12-26,,"Wau, Australia",Guinea Airways,De Havilland DH-60,1,0,1,1,0,1,0
300,1933-01-10,,Algiers,Aeropostale,CAMS 53,3,0,3,1,0,1,0
301,1933-01-14,,"Newark, New Jersey",Eastern Air Transport,Curtiss Condor 18,2,0,2,2,0,2,0
302,1933-01-20,,"Marietta, Georgia",American Airways,Stearman 4,1,0,1,1,0,1,0
303,1933-01-20,02:07:00,"Bourne, Texas",American Airways,Stearman 4,1,0,1,1,0,1,0
304,1933-01-24,,"Eugene, Oregon",Pacific Air Transport,Ford 5-AT-D,3,1,2,2,0,2,0
305,1933-03-11,,"Near Mendoza, Argentina",Pan American Grace Airways,Fairchild FC-2W,2,0,2,2,0,2,0
306,1933-03-25,20:07:00,"Hayward, California",Varney Airlines,Lockheed Orion 9,3,2,1,3,2,1,11
307,1933-03-28,14:30:00,"Near Dixmude, Belgium",Imperial Airways,Armstrong Whitworth Argosy II,15,12,3,15,12,3,0
308,1933-04-03,,"Hemkenrode, Germany",Deutsche Lufthansa,Junkers F-13,2,1,1,1,1,0,0
309,1933-04-04,12:30:00,"Off Barnegat, New Jersey",Military - U.S. Navy,Goodyear-Zeppelin U.S.S. Akron (airship),76,,,73,,,0
310,1933-04-23,07:40:00,"Near Castrovillari, Calabria, Italy",Air Orient,Cams 53-1,8,5,3,5,2,3,0
311,1933-04-29,,"Traunstein, Germany",Eurasia,Junkers W-34,4,2,2,4,2,2,0
312,1933-05-09,15:00:00,"Near Viladrau, Spain",Aeropostale - La Tecoere Company,Latecoere 28-1,6,3,3,6,3,3,0
313,1933-06-04,03:15:00,"Bowling Green, Virginia",Eastern Air Transport,Pitcairns PA-6,1,0,1,1,0,1,0
314,1933-06-11,17:00:00,"Glenview, Illinois",Palwaukee,Sikorsky S-38B (flying boat),9,7,2,9,7,2,0
315,1933-07-18,15:40:00,Aegean Sea,Societa Anonima Aero Expresso Italiana,CMASA Wal (flying boat),6,2,4,6,2,4,0
316,1933-08-29,01:00:00,"Quay, New Mexico",Trans Continental and Western Air,Ford 5-AT-B Tri Motor,5,3,2,5,3,2,0
317,1933-09-12,,"Near Ljubljana, Yugoslavia",Aeroput,Farman F-306,8,6,2,8,6,2,0
318,1933-10-10,21:00:00,"Chesterton, Indiana",United Air Lines,Boeing 247,10,7,3,10,7,3,0
319,1933-10-31,11:20:00,"Etobon, France",Air France,Farman F-301,5,2,3,2,1,1,0
320,1933-11-09,22:35:00,"Portland, Oregon",United Air Lines,Boeing 247,10,7,3,4,3,1,
321,1933-11-10,,"Moriarty, New Mexico",Trans Continental and Western Air,Northrop Delta,1,0,1,0,0,0,0
322,1933-11-20,,"Near Tsinan, China",China National Aviation Corporation,Stinson,8,7,1,8,7,1,
323,1933-11-21,15:00:00,"Near Kharkov, Ukraine, USSR",Kalinin,Kalinin K-7,20,0,20,14,0,14,0
324,1933-11-24,,"Wedron, Illinois",National Air Transport,Boeing 247,2,0,2,2,0,2,0
325,1933-12-11,16:00:00,"Hamburg, Germany",Deutsche Lufthansa,Focke-Wulf A-17,10,8,2,6,4,2,0
326,1933-12-14,,"Eshowe, South Africa",Union Airways,Junkers W-34,6,4,2,5,3,2,0
327,1933-12-30,13:00:00,"Near Ruysselede, Belgium",Imperial Airways,Avro 10,10,8,2,10,8,2,0
328,1934-01-15,18:15:00,"Corbigny, France",Air France,Dewoitine D-332,14,10,4,14,10,4,0
329,1934-01-20,,"Carombe, France",Air France,Breguet 280T,2,,,2,,,0
330,1934-02-23,14:15:00,"Near Salt Lake City, Utah",Boeing Aircraft Company,Boeing 247,8,5,3,8,5,3,0
331,1934-02-26,,"Rio de Oro, Morocco",Air France,Latécoère 28,6,,,1,,,0
332,1934-03-06,,"Petersburg, Illinois",American Airways,Fairchild Pilgrim 100A,4,3,1,4,3,1.0,0
333,1934-03-10,,"Pereira, Colombia",Pan American Airways (Scadta),Sikorsky S-38 Flying Boat,6,4,2,5,3,2,0
334,1934-03-22,,"Near Lima, Peru",Pan American Grace Airlines,Ford 5-AT-C Tri-Motor,15,12,3,3,0,3,0
335,1934-04-10,,"Ningpo Bay, China",China National Aviation Corporation,Sikorsky S-38BB,3,1,2,3,1,2,0
336,1934-05-09,,English Channel,Air France,Wibault 282T,6,3,3,6,3,3,0
337,1934-05-31,05:00:00,"Croydon, England",Air France,Liore-et-Olivier 213,2,0,2,2,0,2,0
338,1934-06-09,17:00:00,"Mongaup Mountain, New York",American Airways,Curtiss Condor T-32,7,4,3,7,4,3,0
339,1934-06-11,11:00:00,"Junin, Argentina",Panagra,Ford 5-AT-C Tri-Motor,10,7,3,6,3,3,0
340,1934-06-22,,"Chausseehausen, Germany",Deutsche Lufthansa,Dornier Merkur,7,5,2,1,0,1,0
341,1934-06-23,06:00:00,"Burbank, California",Aerevias Centrales Air Service,Lockheed Orion,1,0,1,1,0,1,0
342,1934-07-09,,"San Bernardino, California",United Air Services,Lockheed Vega,4,3,1,3,2,1,0
343,1934-07-27,09:50:00,"Near Tuttlingen, Germany",Swissair,Curtiss AT-32C Condor,12,9,3,12,9,3,0
344,1934-08-05,,"Bahia, Brazil",Air France,Latecoere 26,2,0,2,2,0,2,0
345,1934-08-31,22:45:00,"Amazonia, Missouri",Rapid Air Transport,Stinson  SM-6000B,5,4,1,5,4,1,0
346,1934-10-02,10:50:00,English Channel,Hillman's Airways,de havilland 89 Dragon Rapide,7,6,1,7,6,1,0
347,1934-10-03,,"Near Winton, Australia",Qantas,de Havilland DH-50A,3,2,1,3,2,1,0
348,1934-10-19,,"Bass Strait, Australia",Holymans Airways,de Havilland DH-86,11,9,2,11,9,2,0
349,1934-11-02,,"Kiapit, Australia",Holdens Air Transport Service,De Havilland DH-61,4,2,2,2,2,0,0
350,1934-11-15,23:42:00,"Amazonia, Montana",Rapid Air Transport,Stinson SM-6000-B,2,0,2,2,0,2,0
351,1934-11-15,,"Near Longreach, Australia",Qantas,de Havilland DH-86,4,3,1,4,3,1,0
352,1934-12-07,,"Salchau, Germany",Deutsche Lufthansa,Junkers F-13,3,0,3,3,0,3,0
353,1934-12-08,05:30:00,"Columbia, Missouri",Braniff Airlines,Lockheed Vega 5C,1,0,1,1,0,1,0
354,1934-12-10,07:30:00,"Palma Soriano, Cuba",Cubana de Aviacion,Ford 4-AT-E Tri-motor,8,5,3,4,2,2,0
355,1934-12-20,03:33:00,"Rutbah Wells, Syria",KLM Royal Dutch Airlines,Douglas DC-2-115A,7,3,4,7,3,4,0
356,1934-12-22,02:52:00,"Sunbright, Tennessee",American Airlines,Lockheed Orion 9D,1,0,1,1,0,1,0
357,1934-12-31,,,Aeroflot,Tupolev ANT-9,10,8,2,10,8,2,0
358,1935-01-08,,"Near Karachi, Pakistan",Indian Air Force,Wapiti,2,0,2,0,0,2,15
359,1935-01-26,,"Pittsburgh, Pennsylvania",Trans Continental and Western Air,Consolidated Fleetster,1,0,1,1,0,1,0
360,1935-01-31,19:00:00,"Stettin, Germany",Deruluft,Junkers JU-52/3m,11,8,3,11,8,3,0
361,1935-02-12,,"Off Point Sur, Californiia",Military - US Navy,Goodyear-Zeppelin U.S.S. Macon (airship),83,0,83,2,0,2,0
362,1935-03-07,,"Schievelbein, Germany",Deruluft,Rochrbach Roland,3,0,3,0,0,0,0
363,1935-03-15,,"El Arish, Egypt",Misrair,de Havilland Dragon 1,6,5,1,3,2,1,0
364,1935-03-29,,"Off Samland, Germany",Deutsche Lufthansa,Junkers F-13,5,0,5,5,0,5,0
365,1935-04-01,00:45:00,"Beauvais, France",Air France,Farman F-300,3,0,3,1,0,1,0
366,1935-04-06,15:18:00,"Brilon, Germany",KLM Royal Dutch Airlines,Fokker F-12,7,2,5,7,2,5,0
367,1935-05-01,10:45:00,"Near Walsenberg, Colorado",Varney Air Lines,Lockheed Vega,1,0,1,1,0,1,0
368,1935-05-06,03:30:00,"Atlanta, Missouri",Trans Continental and Western Air,Douglas DC-2-112,14,12,2,5,3,2,0
369,1935-05-18,00:45:00,"Near Moscow, Russia",Gor'ky Eskadril'ya,Tupolev ANT-20 / I-5,50,37,13,50,37,13,2
370,1935-05-18,18:35:00,"Flint, Michigan",Knowles Flying Service of Detroit,Ford model 4-AT-E,12,11,1,3,2,1,0
371,1935-05-27,16:00:00,"Glendo, Wyoming",Wyoming Air Service,Boeing 221,1,0,1,1,0,1,0
372,1935-05-28,22:25:00,"Maywood, Illinois",Chicago and Southern Airlines,Stinson SM6000B Tri-motor,2,1,1,2,1,1,0
373,1935-05-29,,"San Barbra, Honduras",,,9,,,6,,,0
374,1935-06-24,14:36:00,"Medellin, Colombia",Servicio Aereo Columbiano / SCADTA,Ford Tri-Motor / Ford Tri-Motor,20,18,2,17,15,2,0
375,1935-07-14,09:40:00,"Amsterdam, Netherlands",KLM Royal Dutch Airlines,Fokker F-XXII,20,15,5,6,2,4,0
376,1935-07-19,14:20:00,"Off Chandeleur Island, Mississippi",Wedell-Williams Air Service Corporation,General 102-E,2,1,1,2,1,1,0
377,1935-07-20,12:30:00,"Pian Giacomo, Switzerland",KLM Royal Dutch Airlines,Douglas DC-2,13,9,4,13,9,4,0
378,1935-07-23,,"Cardiff, United Kingdom",Jersey Airways,de Havilland DH-84 Dragon,8,7,1,1,3,0,0
379,1935-07-28,,"El Retiro, Colombia",Fuerza Aerea Colombiana,Junkers W-34,5,3,2,5,3,2,0
380,1935-08-07,08:00:00,"Cairo, Egypt",Ala Littoria,Savoia-Marchetti S-66,7,3,4,7,3,4,0
381,1935-08-14,23:45:00,"Near Gilmer, Texas",Delta Air Lines,Stinson Model A,4,3,1,4,3,1,0
382,1935-08-15,20:18:00,"Walakpa, near Point Barrow, Alaska",Private,Lockheed Orion 9E Explorer float plane,2,1,1,2,1,1,0
383,1935-08-15,20:08:00,"Near Glendo, Wyoming",Aero Mayflower Transit Co,"Waco, model YLC",3,2,1,3,2,1,0
384,1935-09-01,23:00:00,"Burbank, California",Western Air Express,Boeing 247,3,0,3,3,0,3,0
385,1935-09-13,09:00:00,"Near Tambo, Panama",Panama Airways,Ford Tri-Motor,8,7,1,8,7,1,0
386,1935-10-02,09:55:00,"Off Finders Island, Victoria, Australia",Holyman Airways,de Havilland DH-86,5,3,2,5,3,2,0
387,1935-10-07,02:19:00,"Near Cheyenne, Wyoming",United Air Lines,Boeing 247D,12,9,3,12,9,3,0
388,1935-10-09,,Gulf of Finland,Aero O-Y,Junkers F-13,6,4,2,6,4,2,0
389,1935-10-21,11:00:00,"Troy, New York",Chamberlin Flying Service,Curtiss AT-32C Condor,6,4,2,1,0,1,0
390,1935-10-30,19:40:00,"Cheyenne, Wyoming",United Air Lines,Boeing B-247-D,4,0,4,4,0,4,0
391,1935-11-02,,"Off Nhambupe, Brazil",Air France,Latécoère 28-1,4,0,4,4,0,4,0
392,1935-11-09,04:40:00,"Near Fort Worth, Texas",Braniff Airlines,Lockheed Vega,1,0,1,1,0,1,0
393,1935-11-09,,"Brindisi, Italy",Imperial Airways,Short S-17 Kent,13,10,3,12,9,3,0
394,1935-11-11,,"Istres, France",Air France,Latecoere 28,3,0,3,3,0,3,0
395,1935-12-04,,"Tours, France",Air Bleu,Caudron C-630 Simoun,2,0,2,1,0,1,0
396,1935-12-10,16:45:00,"Croydon, England",Sabena,Savoia-Marchetti SM73,11,7,4,11,7,4,0
397,1935-12-24,,"Wroctaw, Poland",Deutsche Lufthansa,Heinkel He-70,3,2,1,3,2,1,0
398,1935-12-31,19:15:00,"Off Alexandria, Egypt",Imperial Airways,Short S-8 Calcutta flying boat,13,9,4,12,9,1,0
399,1936-01-14,,"Tres Esquinas, Colombia",Military - Fuerza Aerea Colombiana,Junkers JU-52,16,13,3,13,10,3,0
400,1936-01-14,19:32:00,"Goodwin, Arkansas",American Airlines,Douglas DC-2-120,17,14,3,17,14,3,0
401,1936-01-17,,"Near Cordillera, Boliva",Lloyd Aereo Boliviano,Junkers JU-52,13,10,3,13,10,3,0
402,1936-01-21,10:00:00,"Off Ajaccio, Corsica, France",Air France,CAMS 53,6,3,3,6,3,3,0
403,1936-01-29,,"Denton, Texas",American Airlines,Vultee V-1,6,5,1,1,0,1,0
404,1936-02-10,,Atlantic Ocean,Air France,Latecoere 301 (flying boat),6,1,5,6,1,5,0
405,1936-02-15,03:52:00,South Atlantic Ocean,Deutsche Lufthansa,Dormier Do-J-Iif Bos Wal flying boat,4,0,4,4,0,4,0
406,1936-03-05,,"Near Tengya, China",China National Aviation Corporation,Ford 5-AT-D Tri-Motor,6,3,3,0,0,0,0
407,1936-03-14,,"Ovalle, Chile",Lan Chile,Fairchild FC-2,5,4,1,5,4,1,0
408,1936-03-26,11:00:00,"Amemeca, Mexico",Mexicana,Ford 5-AT-B Tri Motor,14,10,4,14,10,4,0
409,1936-04-01,19:10:00,"Pavillon, New York",American Airlines,Stinson Model A,2,0,2,2,0,2,0
410,1936-04-07,10:20:00,"Uniontown, Pennsylvania",Trans Continental and Western Air,Douglas DC-2-112,14,11,3,12,10,2,0
411,1936-04-11,05:20:00,"Port of Spain, Trinidad",Pan American Airways,Sikorsky S-42A  Flying Boat,25,18,7,3,2,1,0
412,1936-04-15,,"Near Turin, Italy",Avio Linee Italiane,OFM F-VIIb/3m,7,5,2,7,5,2,0
413,1936-04-17,,"Orvin, Switzerland",Deutsche Lufthansa,Junkers JU-52,5,0,5,3,0,3,0
414,1936-04-21,,"Senlis, France",Sabena,Fokker F-VII,2,0,2,2,0,2,0
415,1936-04-30,,"Basel, Switzerland",Swissair,General Aviation GA-43,2,0,2,2,0,2,0
416,1936-05-16,,"Mount Waverley, Australia",Holymans Airways,De Havilland DH-60 Moth,2,0,2,2,0,2,0
417,1936-06-09,,"Malmo, Sweden",A B Aerotransport,Fokker F-XXII,15,11,4,1,1,0,0
418,1936-06-13,,"Hannover, Germany",Deutsche Lufthansa,Junkers JU-160,6,4,2,1,1,0,0
419,1936-06-16,07:00:00,"Mt. Lihesten, Norway",Den Norske Luftfartskole,Junkers JU-52/3m,7,3,4,7,3,4,0
420,1936-07-15,,"Zagreb, Croatia",Aeroput,Spartan Cruiser,7,5,2,7,5,2,0
421,1936-07-28,,"Kulyab, Tajikistan",Aeroflot,Tupolev ANT-9,6,4,2,6,4,2,0
422,1936-07-31,19:30:00,"Off Channel Islands, Jersey",Guernsey Airways,Saro A-19 Cloud,10,8,2,10,8,2,0
423,1936-08-02,06:00:00,"Mazamet, France",Air France,Wibault 280,3,0,3,3,0,3,0
424,1936-08-03,,"Ciudad Serdan,Mexico",Mexicana,Lockheed 9 Orion,1,0,1,1,0,1,0
425,1936-08-05,22:00:00,"St. Louis, Missouri",Chicago Southern Airlines,Lockheed 10B Electra,8,6,2,8,6,2,0
426,1936-08-06,,"Choco, Colombia",SCADTA,Junkers F-13,3,1,2,2,1,1,0
427,1936-08-12,03:00:00,"Altenkirchen, Germany",British Airways,De Havilland DH-86,2,0,2,2,0,2,0
428,1936-08-22,,"Mirabella, Greece",Imperial Airways,Short S-17 Kent,11,8,3,2,2,0,0
429,1936-09-05,22:00:00,"Near Pittsburgh, Pennsylvania",Pittsburgh Skyways Inc.,Stinson SM 6000B,11,10,1,10,9,1,0
430,1936-09-24,,"Benghazi, Libya",Ala Littoria SA,CRDA CANT Z-506,10,7,3,9,7,2,0
431,1936-09-25,,English Channel,Imperial Airways,Boulton and Paul P-71,2,0,2,2,0,2,0
432,1936-09-28,,"Walsenberg, Colorado",Varney Air Lines,Lockheed  5 Vega,3,1,2,3,1,2,0
433,1936-09-29,,"Napierville, Illinois",Blue Bird Air Service,Lockheed Vega 5C,4,3,1,4,3,1,0
434,1936-10-06,,"Francisco Rueda,  Tabasco, Mexico",Mexicana,Lockheed Orion,1,0,1,1,0,1,0
435,1936-10-09,,"Selby, North Yorkshire, United Kingdom",North Sea Aerial and General Transport,Blackburn B-2,1,0,1,1,0,1,0
436,1936-11-01,15:00:00,"Near Tabarz, Germany",Deutsche Lufthansa,Junkers JU-52,15,12,3,11,8,3,0
437,1936-11-17,14:00:00,"Nurnberg, Germany",Deutsche Lufthansa,Junkers JU-52/3m,16,13,3,4,3,1,0
438,1936-11-19,03:38:00,"London, England",British Airways,Fokker F-XII,4,0,4,2,0,2,0
439,1936-12-04,12:00:00,"Near Grenoble, France",Deutsche Lufthansa,Junkers JU-52/3m,6,3,3,6,3,3,0
440,1936-12-06,,"Near Moscow, Russia",Deruluft,Antonov AN-9,14,11,3,9,7,2,0
441,1936-12-07,10:47:00,"Off Dakar, French West Africa",Air France,Latécoère 300 (float plane.,5,1,4,5,1,4,0
442,1936-12-09,10:30:00,"Croydon, England",KLM Royal Dutch Airlines,Douglas DC-2-115E,17,13,4,15,12,3,0
443,1936-12-15,03:14:00,"Near Salt Lake City, Utah",Western Air Express,Boeing 247D,7,4,3,7,4,3,0
444,1936-12-18,03:23:00,"Kellogg, Idaho",Northwest Orient Airlines,Lockheed 10 Electra,2,0,2,2,0,2,0
445,1936-12-19,20:47:00,"Near Milford, Pennsylvania",Eastern Air Lines,Douglas DC-2-112,11,8,3,0,0,0,0
446,1936-12-23,,"Near Dallas, Texas",Braniff Airways,Lockheed 10 Electra,6,4,2,6,4,2,0
447,1936-12-27,19:38:00,"Newhall, California",United Air Lines,Boeing 247D,12,10,2,12,10,2,0
448,1937-01-11,10:30:00,"Near Playa V icente, Veracruz, Mexico",Mexicana,Lockheed 10E Electra,9,6,3,9,6,3,0
449,1937-01-12,11:07:00,"Near Newhall, California",Western Air Express,Boeing 247D,13,11,2,5,4,1,0
450,1937-01-26,17:30:00,"Oran, Algeria",Sabena,Sabca S-73,12,8,4,12,8,4,0
451,1937-02-09,20:50:00,"Off San Francisco, California",United Air Lines,Douglas DC-3A,11,9,2,11,9,2,0
452,1937-02-19,13:40:00,"McPherson Ranges, Queensland, Australia",Airlines of Australia,Stinson Model A,7,5,2,5,3,2,0
453,1937-03-12,,"Bathurst, Gambia",Deutsche Lufthansa,Heinkel He-111V2,4,0,4,4,0,4,0
454,1937-03-24,14:00:00,"Near Ouroux, France",Imperial Airways,Short  S-23 (flying boat),6,1,5,5,1,4,0
455,1937-03-25,18:40:00,"Clifton, Pennsylvania",Trans Continental and Western Air,Douglas DC-2-112,13,10,3,13,10,3,0
456,1937-03-26,,"Wetnum, Germany",Deutsche Lufthansa,Junkers JU-52/3m,6,4,2,0,0,0,0
457,1937-05-06,19:25:00,"Lakehurst, New Jersey",Deutsche Zeppelin Reederei,Zeppelin LZ-129,97,36,61,35,13,22,1
458,1937-05-20,,"Stuttgart, Germany",Deutsche Lufthansa,Heinkel He-70,4,2,2,4,2,2,0
459,1937-06-02,,Desertores Island Región de Los Lagos,Fuerzs Aerea De Chile,Sirkorsky S-43 (flying boat),9,5,4,9,5,4,0
460,1937-06-20,,,ENTA,Travel Air 6000,6,5,1,6,5,1,
461,1937-07-02,,"Off Lae, New Guinea",Private - Purdue Reasearch Foundation,Lockheed 10E Electra,2,0,2,2,0,2,0
462,1937-07-28,10:40:00,"Hal, Belgium",KLM Royal Dutch Airlines,Douglas DC-2-115L,15,10,5,15,10,5,0
463,1937-08-02,,"Wadi Halfa, Sudan",Ala Littoria,Savoia-Marchetti SM73,9,5,4,9,5,4,0
464,1937-08-02,19:38:00,"Off Cristobal, Panama",Pan American Grace Airways,Sikorsky S-43,14,11,3,14,11,3,0
465,1937-08-06,,"Bistrita, Romania",Aeroflot,Douglas DC-2,5,2,3,5,2,3,0
466,1937-08-08,10:50:00,"Chilang Point, Bias Bay, China",China National Aviation Corporation,Sikorsky S-43,11,8,3,3,0,3,0
467,1937-08-10,04:40:00,"Daytona Beach, Florida",Eastern Air Lines,Douglas DC-2,9,7,2,4,2,2,0
468,1937-08-23,,"San Luis, Argentina",Pan American Grace Airways,Douglas DC-2,3,0,3,3,0,3,0
469,1937-08-27,,"Wau, Papua New Guinea",Guinea Airways,Stinson SR-7 Reliant,1,0,1,1,0,1,1
470,1937-10-01,,"Phaleron Bay, Greece",Imperial Airways,Short Empire flying boat,14,9,5,2,2,0,0
471,1937-10-06,12:25:00,"Palembang, Netherlands Indies",KLM Royal Dutch Airlines,Douglas DC-3,11,7,4,4,1,3,0
472,1937-10-17,21:00:00,"Haydens Peak, Wyoming",United Air Lines,Douglas DC-3,19,16,3,19,16,3,0
473,1937-10-27,04:23:00,Off Western Africa,Air France,Dewoitine D-333,7,2,5,7,2,5,0
474,1937-11-11,,"Warsaw, Poland",Lot Polish Airlines,Lockheed 10 Electra,11,9,2,4,2,2,0
475,1937-11-12,16:50:00,"Mannheim, Germany",Deutsche Lufthansa,Heinkel He-111,12,9,3,10,7,3,0
476,1937-11-12,,"Warsaw, Poland",LOT,Lockhed 10 Electra,11,9,2,4,2,2,
477,1937-11-16,15:30:00,"Ostende, Belgium",Sabena,Junkers JU-52/3m,11,8,3,11,8,3,0
478,1937-11-26,,"Croydon, United Kingdom",Deutsche Lufthansa,Junkers JU-52,3,0,3,3,0,3,0
479,1937-12-04,,"Munich, Germany",Ala Littoria,Junkers JU-52,17,14,3,4,4,0,0
480,1937-12-05,09:00:00,"Brindisi Harbor, Italy",Imperial Airways,Short Empire Flying Boat,19,13,6,2,1,1,0
481,1937-12-05,,"Brindisi, Italy",Imperial Airways,Short S-23 (flying boat),8,4,4,2,1,1,0
482,1937-12-08,,"Saint Sauveur, France",Air France,Potez 621,7,6,1,2,1,1,0
483,1937-12-24,17:30:00,"Kasperske Hory, Czechoslovakia",Air France,Wibault 283-T12,3,1,2,3,1,2,0
484,1938-01-04,,"Frankfurt, Germany",Lufthansa,Junkers JU-38,6,3,3,6,3,3,0
